minute,hh:mm,name,age,gender,occupation,prefecture,income_jpy,channel,category,sku,price_jpy,impulse,reason
1185,19:45,伊藤 美穂,46,女,主婦・主夫,東京都23区,1470000,Yahoo!ショッピング,日用品,レノア 本格消臭 詰替 1320ml,963,0,夕食後にカートを処理 / 安心のリピート
485,08:05,後藤 理恵,53,女,販売員,千葉県,3420000,honto,電子書籍,hontoポイント 1000円分,1000,0,朝の準備中ふと / 次回用ポイント購入
520,08:40,後藤 理恵,53,女,販売員,千葉県,3420000,Amazon,コーヒー,STARBUCKS ハウス ブレンド ホール 250g,1361,0,勤務中こっそり / 切らした
665,11:05,後藤 理恵,53,女,販売員,千葉県,3420000,Amazon,コーヒー,STARBUCKS ハウス ブレンド ホール 250g,1282,0,勤務中こっそり / 切らした
1305,21:45,後藤 理恵,53,女,販売員,千葉県,3420000,MUJI passport,家具,無印良品 やわらかフィットソファ 1人掛け 用 カバー,4990,1,夜のリラックス中に / 気分転換
1360,22:40,後藤 理恵,53,女,販売員,千葉県,3420000,iHerb,化粧品,Burt's Bees リップ バーム ハニー,559,1,夜のリラックス中に / 安心のリピート
630,10:30,後藤 浩二,22,男,大学生,神奈川県,800000,SHEIN,雑貨,SHEIN スマホケース クリア iPhone15,471,0,勉強の息抜きに / 安心のリピート
1380,23:00,後藤 浩二,22,男,大学生,神奈川県,800000,Uniqlo online,アパレル,ヒートテック クルーネックT 極暖 (グレー M),1990,1,Instagram で広告見て / 安心のリピート
1170,19:30,山田 結衣,66,女,主婦・主夫,茨城県,1040000,Amazon,食品,カルビー フルグラ 800g x 3,2783,0,夕食後にカートを処理 / 朝食まとめ
1375,22:55,山田 結衣,66,女,主婦・主夫,茨城県,1040000,honto,電子書籍,hontoポイント 1000円分,1000,0,家族の話題から / 次回用ポイント購入
515,08:35,小林 義男_567,51,男,主婦・主夫,栃木県,2960000,MUJI passport,日用品,無印良品 アロマオイル ラベンダー 10ml,1190,0,家事中スマホで / 新製品が気になって
635,10:35,小林 義男_567,51,男,主婦・主夫,栃木県,2960000,Yahoo!ショッピング,日用品,除菌洗剤 業務用 4L,2867,0,家事中スマホで / 新製品が気になって
910,15:10,小林 義男_567,51,男,主婦・主夫,栃木県,2960000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,0,子供の世話の合間に / 通勤用
1180,19:40,小林 義男_567,51,男,主婦・主夫,栃木県,2960000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,0,夕食後にカートを処理 / おやつストック
1120,18:40,中村 健太,41,男,会社員,群馬県,12390000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,1,通勤中ふと思い出して / 安心のリピート
1185,19:45,中村 健太,41,男,会社員,群馬県,12390000,Amazon,日用品,ファブリーズ 衣類消臭スプレー 370ml x 2,949,0,夕食後にカートを処理 / 切らした
1195,19:55,中村 健太,41,男,会社員,群馬県,12390000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,0,夕食後にカートを処理 / 通勤新調
1315,21:55,中村 健太,41,男,会社員,群馬県,12390000,メルカリ,アパレル,MUJI 90s ヴィンテージ チノパン 31inch,3461,1,夜のリラックス中に / 古着趣味
1345,22:25,中村 健太,41,男,会社員,群馬県,12390000,楽天市場,食品,台湾カステラ 6個セット,2798,1,夜のリラックス中に / 話題スイーツ
1375,22:55,中村 健太,41,男,会社員,群馬県,12390000,楽天市場,食品,北海道産 ホタテ貝柱 1kg 訳あり,7264,1,寝る前に思い立って / ポイント10倍
675,11:15,石川 杏,40,女,飲食店,千葉県,4850000,Amazon,食品,カルビー フルグラ 800g x 3,2835,0,勤務中こっそり / 朝食まとめ
810,13:30,石川 杏,40,女,飲食店,千葉県,4850000,Amazon,電化製品,Anker 737 Power Bank 24000mAh 140W,21482,0,ランチ食べながら / 安心のリピート
1170,19:30,石川 杏,40,女,飲食店,千葉県,4850000,Amazon,書籍,達人プログラマー 第2版 (オーム社),3520,0,夕食後にカートを処理 / 技術書
1235,20:35,石川 杏,40,女,飲食店,千葉県,4850000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,1,夜のリラックス中に / 週末カジュアル
1300,21:40,石川 杏,40,女,飲食店,千葉県,4850000,Amazon,コーヒー,UCC ザ ブレンド 114 レギュラーコーヒー 360g x 6,4314,1,夜のリラックス中に / 在宅用ストック
660,11:00,後藤 正樹,49,男,工場勤務,東京都市部,5640000,Uniqlo online,アパレル,エアリズム コットン クルーネックT 半袖 (ネイビー L),1290,0,勤務中こっそり / 夏前リピート
950,15:50,後藤 正樹,49,男,工場勤務,東京都市部,5640000,Amazon,コーヒー,Blue Bottle Coffee ベラ ドノヴァン 200g,2015,0,勤務中こっそり / リピート
1180,19:40,後藤 正樹,49,男,工場勤務,東京都市部,5640000,Uniqlo online,アパレル,ヒートテック クルーネックT 極暖 (グレー M),1990,0,夕食後にカートを処理 / 冬支度
1250,20:50,後藤 正樹,49,男,工場勤務,東京都市部,5640000,MUJI passport,アパレル,無印良品 オーガニックコットン Vネック 半袖T 白 M,1490,1,夜のリラックス中に / 夏定番
1040,17:20,石川 義男,78,男,退職,東京都23区,1430000,楽天市場,化粧品,資生堂 マキアージュ ドラマティック ジェリー BB,3566,1,午後のくつろぎ中に / ポイント祭
1110,18:30,石川 義男,78,男,退職,東京都23区,1430000,Amazon,日用品,Mr.CLEAN マジックリン キッチン用 400ml,282,0,夕食後にカートを処理 / 切らしそう
860,14:20,橋本 結愛_572,18,女,パート,東京都23区,1200000,Amazon,日用品,LION クリニカ アドバンテージ ハミガキ 130g x 3,1236,0,勤務中こっそり / まとめ買い
1195,19:55,橋本 結愛_572,18,女,パート,東京都23区,1200000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,19148,0,夕食後にカートを処理 / 安心のリピート
675,11:15,山田 大翔_573,65,男,工場勤務,埼玉県,2110000,Amazon,コーヒー,Blue Bottle Coffee ベラ ドノヴァン 200g,2012,0,勤務中こっそり / リピート
1220,20:20,山田 大翔_573,65,男,工場勤務,埼玉県,2110000,メルカリ,本,【美品】コンサル一年目が学ぶこと,800,0,夕食後にカートを処理 / 後輩から推薦
485,08:05,藤田 芽依_574,34,女,飲食店,東京都市部,3060000,ZOZOTOWN,アパレル,BEAMS HEART リネン ジャケット 7号,14300,0,朝の準備中ふと / コーデ用
510,08:30,藤田 芽依_574,34,女,飲食店,東京都市部,3060000,ZOZOTOWN,シューズ,New Balance 327 グレー x ホワイト 24cm,12100,0,勤務中こっそり / 新色気になって
830,13:50,藤田 芽依_574,34,女,飲食店,東京都市部,3060000,ZOZOTOWN,アパレル,steven alan 別注 ボーダー T ホワイト x ネイビー,7700,0,ランチ食べながら / ZOZO特集
1210,20:10,藤田 芽依_574,34,女,飲食店,東京都市部,3060000,Amazon,サブスク,Kindle Unlimited 3ヶ月分,2940,0,夕食後にカートを処理 / 読み放題
1355,22:35,藤田 芽依_574,34,女,飲食店,東京都市部,3060000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,1,夜のリラックス中に / ストック補充
480,08:00,石川 智也_575,33,男,ITエンジニア,茨城県,4610000,iHerb,化粧品,The Ordinary ナイアシンアミド 10% 30ml,1030,0,朝の準備中ふと / 話題のスキンケア
1145,19:05,石川 智也_575,33,男,ITエンジニア,茨城県,4610000,ZOZOTOWN,アパレル,steven alan 別注 ボーダー T ホワイト x ネイビー,7700,0,夕食後にカートを処理 / ZOZO特集
1240,20:40,石川 智也_575,33,男,ITエンジニア,茨城県,4610000,メルカリ,本,【美品】コンサル一年目が学ぶこと,946,1,夜のリラックス中に / 後輩から推薦
1265,21:05,石川 智也_575,33,男,ITエンジニア,茨城県,4610000,メルカリ,中古品,【動作確認済】Sony WH-1000XM4 黒 中古,20212,1,夜のリラックス中に / 新品より安い
1340,22:20,石川 智也_575,33,男,ITエンジニア,茨城県,4610000,メルカリ,アパレル,【美品】UNIQLO x JW Anderson コラボ ニット L,3338,1,夜のリラックス中に / コラボ品再入手
1110,18:30,高橋 由美,76,女,工場勤務,東京都23区,2680000,楽天市場,日用品,除菌できるウェットティッシュ 100枚 x 8パック,1550,0,勤務中こっそり / ポイント10倍
1320,22:00,高橋 由美,76,女,工場勤務,東京都23区,2680000,honto,電子書籍,hontoポイント 1000円分,1000,1,夜のリラックス中に / 次回用ポイント購入
925,15:25,山本 彩花,73,女,退職,千葉県,2200000,MUJI passport,アパレル,無印良品 縦横ストレッチ 細身パンツ 黒 32inch,3990,1,午後のくつろぎ中に / 通勤用
935,15:35,山本 彩花,73,女,退職,千葉県,2200000,楽天市場,日用品,除菌できるウェットティッシュ 100枚 x 8パック,1551,1,午後のくつろぎ中に / ポイント10倍
410,06:50,中村 節子_578,37,女,会社員,栃木県,3080000,Oisix,食品,Oisix おうちレストラン 旬の野菜セット,3980,0,朝の準備中ふと / 週末まとめ
415,06:55,中村 節子_578,37,女,会社員,栃木県,3080000,Yodobashi.com,ゲーム,PS5 ソフト 「Final Fantasy XVII」,9680,0,朝の準備中ふと / シリーズ続編
490,08:10,中村 節子_578,37,女,会社員,栃木県,3080000,MUJI passport,日用品,無印良品 化粧水 敏感肌用 高保湿 200ml,690,1,通勤中ふと思い出して / リピート
555,09:15,中村 節子_578,37,女,会社員,栃木県,3080000,メルカリ,アパレル,【美品】UNIQLO x JW Anderson コラボ ニット L,4060,0,勤務中こっそり / コラボ品再入手
740,12:20,中村 節子_578,37,女,会社員,栃木県,3080000,Amazon,日用品,ファブリーズ 衣類消臭スプレー 370ml x 2,887,0,ランチ食べながら / 切らした
570,09:30,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,MUJI passport,家具,無印良品 体にフィットするソファ 用 カバー,5990,0,仕事の合間に / 汚れ補充
730,12:10,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,メルカリ,アパレル,MUJI 90s ヴィンテージ チノパン 31inch,3491,0,ランチ食べながら / 古着趣味
1105,18:25,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,ZOZOTOWN,シューズ,CONVERSE All Star OX 黒 25cm,6600,0,夕食後にカートを処理 / 定番補充
1115,18:35,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,楽天市場,化粧品,KOSE 雪肌精 化粧水 200ml,3238,0,夕食後にカートを処理 / リピート
1130,18:50,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,0,夕食後にカートを処理 / 週末カジュアル
1200,20:00,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,honto,書籍,看護管理2025年4月号,2090,1,夜のリラックス中に / 仕事用
1330,22:10,伊藤 陽菜,32,女,ITエンジニア,埼玉県,9580000,メルカリ,ホビー,ポケモンカード SV6a スカーレットex 1BOX,7000,1,夜のリラックス中に / 再販分
775,12:55,加藤 節子,55,女,会社員,東京都23区,5230000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,0,ランチ食べながら / 新製品が気になって
1105,18:25,加藤 節子,55,女,会社員,東京都23区,5230000,MUJI passport,アパレル,無印良品 オーガニックコットン Vネック 半袖T 白 M,1490,1,通勤中ふと思い出して / 安心のリピート
1130,18:50,加藤 節子,55,女,会社員,東京都23区,5230000,Amazon,食品,KIRIN 自然が磨いた天然水 2L x 9本,1380,0,夕食後にカートを処理 / 備蓄
1135,18:55,加藤 節子,55,女,会社員,東京都23区,5230000,MUJI passport,食品,無印良品 不揃いバウム メープル 5袋,1390,0,夕食後にカートを処理 / おやつストック
1265,21:05,加藤 節子,55,女,会社員,東京都23区,5230000,Amazon,食品,カゴメ 野菜一日これ一本 200ml x 24本,2708,1,夜のリラックス中に / 朝の野菜
1325,22:05,加藤 節子,55,女,会社員,東京都23区,5230000,楽天市場,日用品,コストコ カークランド トイレットペーパー 30ロール,3948,1,夜のリラックス中に / 新製品が気になって
1145,19:05,石川 結衣,50,女,会社員,千葉県,2280000,Oisix,食品,Kit Oisix 牛肉と野菜のチンジャオロース 2人前,1580,0,夕食後にカートを処理 / 今夜の献立
1150,19:10,石川 結衣,50,女,会社員,千葉県,2280000,honto,書籍,夜は短し歩けよ乙女 (角川文庫),770,0,夕食後にカートを処理 / 再読
1265,21:05,石川 結衣,50,女,会社員,千葉県,2280000,Amazon,電化製品,Anker PowerLine III USB-C ケーブル 1.8m,1290,1,夜のリラックス中に / ケーブル断線
1320,22:00,石川 結衣,50,女,会社員,千葉県,2280000,Amazon,コーヒー,猿田彦珈琲 大吉ブレンド ドリップバッグ 10個,1911,1,夜のリラックス中に / 気分転換
460,07:40,山本 芽依,43,女,公務員,東京都23区,3560000,Uniqlo online,アパレル,感動パンツ ウルトラライト ストレッチ ストレート (ブラック 32inch),3990,1,通勤中ふと思い出して / 安心のリピート
1190,19:50,山本 芽依,43,女,公務員,東京都23区,3560000,Oisix,食品,Kit Oisix 牛肉と野菜のチンジャオロース 2人前,1580,0,夕食後にカートを処理 / 安心のリピート
1340,22:20,山本 芽依,43,女,公務員,東京都23区,3560000,MUJI passport,食品,無印良品 素材を生かしたカレー グリーン,350,1,夜のリラックス中に / ストック補充
1350,22:30,山本 芽依,43,女,公務員,東京都23区,3560000,Uniqlo online,アパレル,リネンブレンド オープンカラー シャツ 半袖 (オフホワイト L),3990,1,寝る前に思い立って / 安心のリピート
1365,22:45,山本 芽依,43,女,公務員,東京都23区,3560000,Yodobashi.com,電化製品,シャープ プラズマクラスター イオン発生機 IG-NX15,18800,1,寝る前に思い立って / 花粉対策
